budget_id,user_id,month,category,allocated_amount
bdg_user_0081_202509_makanan,user_0081,2025-09,makanan,1505000
bdg_user_0081_202509_transportasi,user_0081,2025-09,transportasi,785000
bdg_user_0081_202509_belanja,user_0081,2025-09,belanja,845000
bdg_user_0081_202509_tagihan,user_0081,2025-09,tagihan,905000
bdg_user_0081_202509_hiburan,user_0081,2025-09,hiburan,540000
bdg_user_0081_202509_kesehatan,user_0081,2025-09,kesehatan,300000
bdg_user_0081_202509_pendidikan,user_0081,2025-09,pendidikan,180000
bdg_user_0081_202509_kos_sewa,user_0081,2025-09,kos_sewa,725000
bdg_user_0081_202509_lainnya,user_0081,2025-09,lainnya,240000
bdg_user_0081_202510_makanan,user_0081,2025-10,makanan,1505000
bdg_user_0081_202510_transportasi,user_0081,2025-10,transportasi,785000
bdg_user_0081_202510_belanja,user_0081,2025-10,belanja,845000
bdg_user_0081_202510_tagihan,user_0081,2025-10,tagihan,905000
bdg_user_0081_202510_hiburan,user_0081,2025-10,hiburan,540000
bdg_user_0081_202510_kesehatan,user_0081,2025-10,kesehatan,300000
bdg_user_0081_202510_pendidikan,user_0081,2025-10,pendidikan,180000
bdg_user_0081_202510_kos_sewa,user_0081,2025-10,kos_sewa,725000
bdg_user_0081_202510_lainnya,user_0081,2025-10,lainnya,240000
bdg_user_0081_202511_makanan,user_0081,2025-11,makanan,1505000
bdg_user_0081_202511_transportasi,user_0081,2025-11,transportasi,785000
bdg_user_0081_202511_belanja,user_0081,2025-11,belanja,845000
bdg_user_0081_202511_tagihan,user_0081,2025-11,tagihan,905000
bdg_user_0081_202511_hiburan,user_0081,2025-11,hiburan,540000
bdg_user_0081_202511_kesehatan,user_0081,2025-11,kesehatan,300000
bdg_user_0081_202511_pendidikan,user_0081,2025-11,pendidikan,180000
bdg_user_0081_202511_kos_sewa,user_0081,2025-11,kos_sewa,725000
bdg_user_0081_202511_lainnya,user_0081,2025-11,lainnya,240000
bdg_user_0081_202512_makanan,user_0081,2025-12,makanan,1845000
bdg_user_0081_202512_transportasi,user_0081,2025-12,transportasi,960000
bdg_user_0081_202512_belanja,user_0081,2025-12,belanja,1035000
bdg_user_0081_202512_tagihan,user_0081,2025-12,tagihan,1105000
bdg_user_0081_202512_hiburan,user_0081,2025-12,hiburan,665000
bdg_user_0081_202512_kesehatan,user_0081,2025-12,kesehatan,370000
bdg_user_0081_202512_pendidikan,user_0081,2025-12,pendidikan,220000
bdg_user_0081_202512_kos_sewa,user_0081,2025-12,kos_sewa,885000
bdg_user_0081_202512_lainnya,user_0081,2025-12,lainnya,295000
bdg_user_0081_202601_makanan,user_0081,2026-01,makanan,1505000
bdg_user_0081_202601_transportasi,user_0081,2026-01,transportasi,785000
bdg_user_0081_202601_belanja,user_0081,2026-01,belanja,845000
bdg_user_0081_202601_tagihan,user_0081,2026-01,tagihan,905000
bdg_user_0081_202601_hiburan,user_0081,2026-01,hiburan,540000
bdg_user_0081_202601_kesehatan,user_0081,2026-01,kesehatan,300000
bdg_user_0081_202601_pendidikan,user_0081,2026-01,pendidikan,180000
bdg_user_0081_202601_kos_sewa,user_0081,2026-01,kos_sewa,725000
bdg_user_0081_202601_lainnya,user_0081,2026-01,lainnya,240000
bdg_user_0081_202602_makanan,user_0081,2026-02,makanan,1505000
bdg_user_0081_202602_transportasi,user_0081,2026-02,transportasi,785000
bdg_user_0081_202602_belanja,user_0081,2026-02,belanja,845000
bdg_user_0081_202602_tagihan,user_0081,2026-02,tagihan,905000
bdg_user_0081_202602_hiburan,user_0081,2026-02,hiburan,540000
bdg_user_0081_202602_kesehatan,user_0081,2026-02,kesehatan,300000
bdg_user_0081_202602_pendidikan,user_0081,2026-02,pendidikan,180000
bdg_user_0081_202602_kos_sewa,user_0081,2026-02,kos_sewa,725000
bdg_user_0081_202602_lainnya,user_0081,2026-02,lainnya,240000
bdg_user_0081_202603_makanan,user_0081,2026-03,makanan,1505000
bdg_user_0081_202603_transportasi,user_0081,2026-03,transportasi,785000
bdg_user_0081_202603_belanja,user_0081,2026-03,belanja,845000
bdg_user_0081_202603_tagihan,user_0081,2026-03,tagihan,905000
bdg_user_0081_202603_hiburan,user_0081,2026-03,hiburan,540000
bdg_user_0081_202603_kesehatan,user_0081,2026-03,kesehatan,300000
bdg_user_0081_202603_pendidikan,user_0081,2026-03,pendidikan,180000
bdg_user_0081_202603_kos_sewa,user_0081,2026-03,kos_sewa,725000
bdg_user_0081_202603_lainnya,user_0081,2026-03,lainnya,240000
bdg_user_0081_202604_makanan,user_0081,2026-04,makanan,1505000
bdg_user_0081_202604_transportasi,user_0081,2026-04,transportasi,785000
bdg_user_0081_202604_belanja,user_0081,2026-04,belanja,845000
bdg_user_0081_202604_tagihan,user_0081,2026-04,tagihan,905000
bdg_user_0081_202604_hiburan,user_0081,2026-04,hiburan,540000
bdg_user_0081_202604_kesehatan,user_0081,2026-04,kesehatan,300000
bdg_user_0081_202604_pendidikan,user_0081,2026-04,pendidikan,180000
bdg_user_0081_202604_kos_sewa,user_0081,2026-04,kos_sewa,725000
bdg_user_0081_202604_lainnya,user_0081,2026-04,lainnya,240000
bdg_user_0081_202605_makanan,user_0081,2026-05,makanan,1505000
bdg_user_0081_202605_transportasi,user_0081,2026-05,transportasi,785000
bdg_user_0081_202605_belanja,user_0081,2026-05,belanja,845000
bdg_user_0081_202605_tagihan,user_0081,2026-05,tagihan,905000
bdg_user_0081_202605_hiburan,user_0081,2026-05,hiburan,540000
bdg_user_0081_202605_kesehatan,user_0081,2026-05,kesehatan,300000
bdg_user_0081_202605_pendidikan,user_0081,2026-05,pendidikan,180000
bdg_user_0081_202605_kos_sewa,user_0081,2026-05,kos_sewa,725000
bdg_user_0081_202605_lainnya,user_0081,2026-05,lainnya,240000
bdg_user_0082_202506_makanan,user_0082,2025-06,makanan,2335000
bdg_user_0082_202506_transportasi,user_0082,2025-06,transportasi,1215000
bdg_user_0082_202506_belanja,user_0082,2025-06,belanja,1310000
bdg_user_0082_202506_tagihan,user_0082,2025-06,tagihan,1400000
bdg_user_0082_202506_hiburan,user_0082,2025-06,hiburan,840000
bdg_user_0082_202506_kesehatan,user_0082,2025-06,kesehatan,465000
bdg_user_0082_202506_pendidikan,user_0082,2025-06,pendidikan,280000
bdg_user_0082_202506_kos_sewa,user_0082,2025-06,kos_sewa,1120000
bdg_user_0082_202506_lainnya,user_0082,2025-06,lainnya,375000
bdg_user_0082_202507_makanan,user_0082,2025-07,makanan,2335000
bdg_user_0082_202507_transportasi,user_0082,2025-07,transportasi,1215000
bdg_user_0082_202507_belanja,user_0082,2025-07,belanja,1310000
bdg_user_0082_202507_tagihan,user_0082,2025-07,tagihan,1400000
bdg_user_0082_202507_hiburan,user_0082,2025-07,hiburan,840000
bdg_user_0082_202507_kesehatan,user_0082,2025-07,kesehatan,465000
bdg_user_0082_202507_pendidikan,user_0082,2025-07,pendidikan,280000
bdg_user_0082_202507_kos_sewa,user_0082,2025-07,kos_sewa,1120000
bdg_user_0082_202507_lainnya,user_0082,2025-07,lainnya,375000
bdg_user_0082_202508_makanan,user_0082,2025-08,makanan,2335000
bdg_user_0082_202508_transportasi,user_0082,2025-08,transportasi,1215000
bdg_user_0082_202508_belanja,user_0082,2025-08,belanja,1310000
bdg_user_0082_202508_tagihan,user_0082,2025-08,tagihan,1400000
bdg_user_0082_202508_hiburan,user_0082,2025-08,hiburan,840000
bdg_user_0082_202508_kesehatan,user_0082,2025-08,kesehatan,465000
bdg_user_0082_202508_pendidikan,user_0082,2025-08,pendidikan,280000
bdg_user_0082_202508_kos_sewa,user_0082,2025-08,kos_sewa,1120000
bdg_user_0082_202508_lainnya,user_0082,2025-08,lainnya,375000
bdg_user_0082_202509_makanan,user_0082,2025-09,makanan,2335000
bdg_user_0082_202509_transportasi,user_0082,2025-09,transportasi,1215000
bdg_user_0082_202509_belanja,user_0082,2025-09,belanja,1310000
bdg_user_0082_202509_tagihan,user_0082,2025-09,tagihan,1400000
bdg_user_0082_202509_hiburan,user_0082,2025-09,hiburan,840000
bdg_user_0082_202509_kesehatan,user_0082,2025-09,kesehatan,465000
bdg_user_0082_202509_pendidikan,user_0082,2025-09,pendidikan,280000
bdg_user_0082_202509_kos_sewa,user_0082,2025-09,kos_sewa,1120000
bdg_user_0082_202509_lainnya,user_0082,2025-09,lainnya,375000
bdg_user_0082_202510_makanan,user_0082,2025-10,makanan,2335000
bdg_user_0082_202510_transportasi,user_0082,2025-10,transportasi,1215000
bdg_user_0082_202510_belanja,user_0082,2025-10,belanja,1310000
bdg_user_0082_202510_tagihan,user_0082,2025-10,tagihan,1400000
bdg_user_0082_202510_hiburan,user_0082,2025-10,hiburan,840000
bdg_user_0082_202510_kesehatan,user_0082,2025-10,kesehatan,465000
bdg_user_0082_202510_pendidikan,user_0082,2025-10,pendidikan,280000
bdg_user_0082_202510_kos_sewa,user_0082,2025-10,kos_sewa,1120000
bdg_user_0082_202510_lainnya,user_0082,2025-10,lainnya,375000
bdg_user_0082_202511_makanan,user_0082,2025-11,makanan,2335000
bdg_user_0082_202511_transportasi,user_0082,2025-11,transportasi,1215000
bdg_user_0082_202511_belanja,user_0082,2025-11,belanja,1310000
bdg_user_0082_202511_tagihan,user_0082,2025-11,tagihan,1400000
bdg_user_0082_202511_hiburan,user_0082,2025-11,hiburan,840000
bdg_user_0082_202511_kesehatan,user_0082,2025-11,kesehatan,465000
bdg_user_0082_202511_pendidikan,user_0082,2025-11,pendidikan,280000
bdg_user_0082_202511_kos_sewa,user_0082,2025-11,kos_sewa,1120000
bdg_user_0082_202511_lainnya,user_0082,2025-11,lainnya,375000
bdg_user_0082_202512_makanan,user_0082,2025-12,makanan,3075000
bdg_user_0082_202512_transportasi,user_0082,2025-12,transportasi,1600000
bdg_user_0082_202512_belanja,user_0082,2025-12,belanja,1720000
bdg_user_0082_202512_tagihan,user_0082,2025-12,tagihan,1845000
bdg_user_0082_202512_hiburan,user_0082,2025-12,hiburan,1105000
bdg_user_0082_202512_kesehatan,user_0082,2025-12,kesehatan,615000
bdg_user_0082_202512_pendidikan,user_0082,2025-12,pendidikan,370000
bdg_user_0082_202512_kos_sewa,user_0082,2025-12,kos_sewa,1475000
bdg_user_0082_202512_lainnya,user_0082,2025-12,lainnya,490000
bdg_user_0082_202601_makanan,user_0082,2026-01,makanan,2335000
bdg_user_0082_202601_transportasi,user_0082,2026-01,transportasi,1215000
bdg_user_0082_202601_belanja,user_0082,2026-01,belanja,1310000
bdg_user_0082_202601_tagihan,user_0082,2026-01,tagihan,1400000
bdg_user_0082_202601_hiburan,user_0082,2026-01,hiburan,840000
bdg_user_0082_202601_kesehatan,user_0082,2026-01,kesehatan,465000
bdg_user_0082_202601_pendidikan,user_0082,2026-01,pendidikan,280000
bdg_user_0082_202601_kos_sewa,user_0082,2026-01,kos_sewa,1120000
bdg_user_0082_202601_lainnya,user_0082,2026-01,lainnya,375000
bdg_user_0082_202602_makanan,user_0082,2026-02,makanan,2335000
bdg_user_0082_202602_transportasi,user_0082,2026-02,transportasi,1215000
bdg_user_0082_202602_belanja,user_0082,2026-02,belanja,1310000
bdg_user_0082_202602_tagihan,user_0082,2026-02,tagihan,1400000
bdg_user_0082_202602_hiburan,user_0082,2026-02,hiburan,840000
bdg_user_0082_202602_kesehatan,user_0082,2026-02,kesehatan,465000
bdg_user_0082_202602_pendidikan,user_0082,2026-02,pendidikan,280000
bdg_user_0082_202602_kos_sewa,user_0082,2026-02,kos_sewa,1120000
bdg_user_0082_202602_lainnya,user_0082,2026-02,lainnya,375000
bdg_user_0082_202603_makanan,user_0082,2026-03,makanan,2335000
bdg_user_0082_202603_transportasi,user_0082,2026-03,transportasi,1215000
bdg_user_0082_202603_belanja,user_0082,2026-03,belanja,1310000
bdg_user_0082_202603_tagihan,user_0082,2026-03,tagihan,1400000
bdg_user_0082_202603_hiburan,user_0082,2026-03,hiburan,840000
bdg_user_0082_202603_kesehatan,user_0082,2026-03,kesehatan,465000
bdg_user_0082_202603_pendidikan,user_0082,2026-03,pendidikan,280000
bdg_user_0082_202603_kos_sewa,user_0082,2026-03,kos_sewa,1120000
bdg_user_0082_202603_lainnya,user_0082,2026-03,lainnya,375000
bdg_user_0082_202604_makanan,user_0082,2026-04,makanan,2335000
bdg_user_0082_202604_transportasi,user_0082,2026-04,transportasi,1215000
bdg_user_0082_202604_belanja,user_0082,2026-04,belanja,1310000
bdg_user_0082_202604_tagihan,user_0082,2026-04,tagihan,1400000
bdg_user_0082_202604_hiburan,user_0082,2026-04,hiburan,840000
bdg_user_0082_202604_kesehatan,user_0082,2026-04,kesehatan,465000
bdg_user_0082_202604_pendidikan,user_0082,2026-04,pendidikan,280000
bdg_user_0082_202604_kos_sewa,user_0082,2026-04,kos_sewa,1120000
bdg_user_0082_202604_lainnya,user_0082,2026-04,lainnya,375000
bdg_user_0082_202605_makanan,user_0082,2026-05,makanan,2335000
bdg_user_0082_202605_transportasi,user_0082,2026-05,transportasi,1215000
bdg_user_0082_202605_belanja,user_0082,2026-05,belanja,1310000
bdg_user_0082_202605_tagihan,user_0082,2026-05,tagihan,1400000
bdg_user_0082_202605_hiburan,user_0082,2026-05,hiburan,840000
bdg_user_0082_202605_kesehatan,user_0082,2026-05,kesehatan,465000
bdg_user_0082_202605_pendidikan,user_0082,2026-05,pendidikan,280000
bdg_user_0082_202605_kos_sewa,user_0082,2026-05,kos_sewa,1120000
bdg_user_0082_202605_lainnya,user_0082,2026-05,lainnya,375000
bdg_user_0083_202509_makanan,user_0083,2025-09,makanan,2770000
bdg_user_0083_202509_transportasi,user_0083,2025-09,transportasi,1440000
bdg_user_0083_202509_belanja,user_0083,2025-09,belanja,1550000
bdg_user_0083_202509_tagihan,user_0083,2025-09,tagihan,1660000
bdg_user_0083_202509_hiburan,user_0083,2025-09,hiburan,995000
bdg_user_0083_202509_kesehatan,user_0083,2025-09,kesehatan,555000
bdg_user_0083_202509_pendidikan,user_0083,2025-09,pendidikan,330000
bdg_user_0083_202509_kos_sewa,user_0083,2025-09,kos_sewa,1330000
bdg_user_0083_202509_lainnya,user_0083,2025-09,lainnya,445000
bdg_user_0083_202510_makanan,user_0083,2025-10,makanan,2770000
bdg_user_0083_202510_transportasi,user_0083,2025-10,transportasi,1440000
bdg_user_0083_202510_belanja,user_0083,2025-10,belanja,1550000
bdg_user_0083_202510_tagihan,user_0083,2025-10,tagihan,1660000
bdg_user_0083_202510_hiburan,user_0083,2025-10,hiburan,995000
bdg_user_0083_202510_kesehatan,user_0083,2025-10,kesehatan,555000
bdg_user_0083_202510_pendidikan,user_0083,2025-10,pendidikan,330000
bdg_user_0083_202510_kos_sewa,user_0083,2025-10,kos_sewa,1330000
bdg_user_0083_202510_lainnya,user_0083,2025-10,lainnya,445000
bdg_user_0083_202511_makanan,user_0083,2025-11,makanan,2770000
bdg_user_0083_202511_transportasi,user_0083,2025-11,transportasi,1440000
bdg_user_0083_202511_belanja,user_0083,2025-11,belanja,1550000
bdg_user_0083_202511_tagihan,user_0083,2025-11,tagihan,1660000
bdg_user_0083_202511_hiburan,user_0083,2025-11,hiburan,995000
bdg_user_0083_202511_kesehatan,user_0083,2025-11,kesehatan,555000
bdg_user_0083_202511_pendidikan,user_0083,2025-11,pendidikan,330000
bdg_user_0083_202511_kos_sewa,user_0083,2025-11,kos_sewa,1330000
bdg_user_0083_202511_lainnya,user_0083,2025-11,lainnya,445000
bdg_user_0083_202512_makanan,user_0083,2025-12,makanan,3535000
bdg_user_0083_202512_transportasi,user_0083,2025-12,transportasi,1840000
bdg_user_0083_202512_belanja,user_0083,2025-12,belanja,1980000
bdg_user_0083_202512_tagihan,user_0083,2025-12,tagihan,2120000
bdg_user_0083_202512_hiburan,user_0083,2025-12,hiburan,1275000
bdg_user_0083_202512_kesehatan,user_0083,2025-12,kesehatan,705000
bdg_user_0083_202512_pendidikan,user_0083,2025-12,pendidikan,425000
bdg_user_0083_202512_kos_sewa,user_0083,2025-12,kos_sewa,1695000
bdg_user_0083_202512_lainnya,user_0083,2025-12,lainnya,565000
bdg_user_0083_202601_makanan,user_0083,2026-01,makanan,2770000
bdg_user_0083_202601_transportasi,user_0083,2026-01,transportasi,1440000
bdg_user_0083_202601_belanja,user_0083,2026-01,belanja,1550000
bdg_user_0083_202601_tagihan,user_0083,2026-01,tagihan,1660000
bdg_user_0083_202601_hiburan,user_0083,2026-01,hiburan,995000
bdg_user_0083_202601_kesehatan,user_0083,2026-01,kesehatan,555000
bdg_user_0083_202601_pendidikan,user_0083,2026-01,pendidikan,330000
bdg_user_0083_202601_kos_sewa,user_0083,2026-01,kos_sewa,1330000
bdg_user_0083_202601_lainnya,user_0083,2026-01,lainnya,445000
bdg_user_0083_202602_makanan,user_0083,2026-02,makanan,2770000
bdg_user_0083_202602_transportasi,user_0083,2026-02,transportasi,1440000
bdg_user_0083_202602_belanja,user_0083,2026-02,belanja,1550000
bdg_user_0083_202602_tagihan,user_0083,2026-02,tagihan,1660000
bdg_user_0083_202602_hiburan,user_0083,2026-02,hiburan,995000
bdg_user_0083_202602_kesehatan,user_0083,2026-02,kesehatan,555000
bdg_user_0083_202602_pendidikan,user_0083,2026-02,pendidikan,330000
bdg_user_0083_202602_kos_sewa,user_0083,2026-02,kos_sewa,1330000
bdg_user_0083_202602_lainnya,user_0083,2026-02,lainnya,445000
bdg_user_0083_202603_makanan,user_0083,2026-03,makanan,2770000
bdg_user_0083_202603_transportasi,user_0083,2026-03,transportasi,1440000
bdg_user_0083_202603_belanja,user_0083,2026-03,belanja,1550000
bdg_user_0083_202603_tagihan,user_0083,2026-03,tagihan,1660000
bdg_user_0083_202603_hiburan,user_0083,2026-03,hiburan,995000
bdg_user_0083_202603_kesehatan,user_0083,2026-03,kesehatan,555000
bdg_user_0083_202603_pendidikan,user_0083,2026-03,pendidikan,330000
bdg_user_0083_202603_kos_sewa,user_0083,2026-03,kos_sewa,1330000
bdg_user_0083_202603_lainnya,user_0083,2026-03,lainnya,445000
bdg_user_0083_202604_makanan,user_0083,2026-04,makanan,2770000
bdg_user_0083_202604_transportasi,user_0083,2026-04,transportasi,1440000
bdg_user_0083_202604_belanja,user_0083,2026-04,belanja,1550000
bdg_user_0083_202604_tagihan,user_0083,2026-04,tagihan,1660000
bdg_user_0083_202604_hiburan,user_0083,2026-04,hiburan,995000
bdg_user_0083_202604_kesehatan,user_0083,2026-04,kesehatan,555000
bdg_user_0083_202604_pendidikan,user_0083,2026-04,pendidikan,330000
bdg_user_0083_202604_kos_sewa,user_0083,2026-04,kos_sewa,1330000
bdg_user_0083_202604_lainnya,user_0083,2026-04,lainnya,445000
bdg_user_0083_202605_makanan,user_0083,2026-05,makanan,2770000
bdg_user_0083_202605_transportasi,user_0083,2026-05,transportasi,1440000
bdg_user_0083_202605_belanja,user_0083,2026-05,belanja,1550000
bdg_user_0083_202605_tagihan,user_0083,2026-05,tagihan,1660000
bdg_user_0083_202605_hiburan,user_0083,2026-05,hiburan,995000
bdg_user_0083_202605_kesehatan,user_0083,2026-05,kesehatan,555000
bdg_user_0083_202605_pendidikan,user_0083,2026-05,pendidikan,330000
bdg_user_0083_202605_kos_sewa,user_0083,2026-05,kos_sewa,1330000
bdg_user_0083_202605_lainnya,user_0083,2026-05,lainnya,445000
bdg_user_0084_202508_makanan,user_0084,2025-08,makanan,1045000
bdg_user_0084_202508_transportasi,user_0084,2025-08,transportasi,545000
bdg_user_0084_202508_belanja,user_0084,2025-08,belanja,585000
bdg_user_0084_202508_tagihan,user_0084,2025-08,tagihan,625000
bdg_user_0084_202508_hiburan,user_0084,2025-08,hiburan,375000
bdg_user_0084_202508_kesehatan,user_0084,2025-08,kesehatan,210000
bdg_user_0084_202508_pendidikan,user_0084,2025-08,pendidikan,125000
bdg_user_0084_202508_kos_sewa,user_0084,2025-08,kos_sewa,500000
bdg_user_0084_202508_lainnya,user_0084,2025-08,lainnya,165000
bdg_user_0084_202509_makanan,user_0084,2025-09,makanan,1045000
bdg_user_0084_202509_transportasi,user_0084,2025-09,transportasi,545000
bdg_user_0084_202509_belanja,user_0084,2025-09,belanja,585000
bdg_user_0084_202509_tagihan,user_0084,2025-09,tagihan,625000
bdg_user_0084_202509_hiburan,user_0084,2025-09,hiburan,375000
bdg_user_0084_202509_kesehatan,user_0084,2025-09,kesehatan,210000
bdg_user_0084_202509_pendidikan,user_0084,2025-09,pendidikan,125000
bdg_user_0084_202509_kos_sewa,user_0084,2025-09,kos_sewa,500000
bdg_user_0084_202509_lainnya,user_0084,2025-09,lainnya,165000
bdg_user_0084_202510_makanan,user_0084,2025-10,makanan,1045000
bdg_user_0084_202510_transportasi,user_0084,2025-10,transportasi,545000
bdg_user_0084_202510_belanja,user_0084,2025-10,belanja,585000
bdg_user_0084_202510_tagihan,user_0084,2025-10,tagihan,625000
bdg_user_0084_202510_hiburan,user_0084,2025-10,hiburan,375000
bdg_user_0084_202510_kesehatan,user_0084,2025-10,kesehatan,210000
bdg_user_0084_202510_pendidikan,user_0084,2025-10,pendidikan,125000
bdg_user_0084_202510_kos_sewa,user_0084,2025-10,kos_sewa,500000
bdg_user_0084_202510_lainnya,user_0084,2025-10,lainnya,165000
bdg_user_0084_202511_makanan,user_0084,2025-11,makanan,1045000
bdg_user_0084_202511_transportasi,user_0084,2025-11,transportasi,545000
bdg_user_0084_202511_belanja,user_0084,2025-11,belanja,585000
bdg_user_0084_202511_tagihan,user_0084,2025-11,tagihan,625000
bdg_user_0084_202511_hiburan,user_0084,2025-11,hiburan,375000
bdg_user_0084_202511_kesehatan,user_0084,2025-11,kesehatan,210000
bdg_user_0084_202511_pendidikan,user_0084,2025-11,pendidikan,125000
bdg_user_0084_202511_kos_sewa,user_0084,2025-11,kos_sewa,500000
bdg_user_0084_202511_lainnya,user_0084,2025-11,lainnya,165000
bdg_user_0084_202512_makanan,user_0084,2025-12,makanan,1045000
bdg_user_0084_202512_transportasi,user_0084,2025-12,transportasi,545000
bdg_user_0084_202512_belanja,user_0084,2025-12,belanja,585000
bdg_user_0084_202512_tagihan,user_0084,2025-12,tagihan,625000
bdg_user_0084_202512_hiburan,user_0084,2025-12,hiburan,375000
bdg_user_0084_202512_kesehatan,user_0084,2025-12,kesehatan,210000
bdg_user_0084_202512_pendidikan,user_0084,2025-12,pendidikan,125000
bdg_user_0084_202512_kos_sewa,user_0084,2025-12,kos_sewa,500000
bdg_user_0084_202512_lainnya,user_0084,2025-12,lainnya,165000
bdg_user_0084_202601_makanan,user_0084,2026-01,makanan,1045000
bdg_user_0084_202601_transportasi,user_0084,2026-01,transportasi,545000
bdg_user_0084_202601_belanja,user_0084,2026-01,belanja,585000
bdg_user_0084_202601_tagihan,user_0084,2026-01,tagihan,625000
bdg_user_0084_202601_hiburan,user_0084,2026-01,hiburan,375000
bdg_user_0084_202601_kesehatan,user_0084,2026-01,kesehatan,210000
bdg_user_0084_202601_pendidikan,user_0084,2026-01,pendidikan,125000
bdg_user_0084_202601_kos_sewa,user_0084,2026-01,kos_sewa,500000
bdg_user_0084_202601_lainnya,user_0084,2026-01,lainnya,165000
bdg_user_0084_202602_makanan,user_0084,2026-02,makanan,1045000
bdg_user_0084_202602_transportasi,user_0084,2026-02,transportasi,545000
bdg_user_0084_202602_belanja,user_0084,2026-02,belanja,585000
bdg_user_0084_202602_tagihan,user_0084,2026-02,tagihan,625000
bdg_user_0084_202602_hiburan,user_0084,2026-02,hiburan,375000
bdg_user_0084_202602_kesehatan,user_0084,2026-02,kesehatan,210000
bdg_user_0084_202602_pendidikan,user_0084,2026-02,pendidikan,125000
bdg_user_0084_202602_kos_sewa,user_0084,2026-02,kos_sewa,500000
bdg_user_0084_202602_lainnya,user_0084,2026-02,lainnya,165000
bdg_user_0084_202603_makanan,user_0084,2026-03,makanan,1045000
bdg_user_0084_202603_transportasi,user_0084,2026-03,transportasi,545000
bdg_user_0084_202603_belanja,user_0084,2026-03,belanja,585000
bdg_user_0084_202603_tagihan,user_0084,2026-03,tagihan,625000
bdg_user_0084_202603_hiburan,user_0084,2026-03,hiburan,375000
bdg_user_0084_202603_kesehatan,user_0084,2026-03,kesehatan,210000
bdg_user_0084_202603_pendidikan,user_0084,2026-03,pendidikan,125000
bdg_user_0084_202603_kos_sewa,user_0084,2026-03,kos_sewa,500000
bdg_user_0084_202603_lainnya,user_0084,2026-03,lainnya,165000
bdg_user_0084_202604_makanan,user_0084,2026-04,makanan,1045000
bdg_user_0084_202604_transportasi,user_0084,2026-04,transportasi,545000
bdg_user_0084_202604_belanja,user_0084,2026-04,belanja,585000
bdg_user_0084_202604_tagihan,user_0084,2026-04,tagihan,625000
bdg_user_0084_202604_hiburan,user_0084,2026-04,hiburan,375000
bdg_user_0084_202604_kesehatan,user_0084,2026-04,kesehatan,210000
bdg_user_0084_202604_pendidikan,user_0084,2026-04,pendidikan,125000
bdg_user_0084_202604_kos_sewa,user_0084,2026-04,kos_sewa,500000
bdg_user_0084_202604_lainnya,user_0084,2026-04,lainnya,165000
bdg_user_0084_202605_makanan,user_0084,2026-05,makanan,1045000
bdg_user_0084_202605_transportasi,user_0084,2026-05,transportasi,545000
bdg_user_0084_202605_belanja,user_0084,2026-05,belanja,585000
bdg_user_0084_202605_tagihan,user_0084,2026-05,tagihan,625000
bdg_user_0084_202605_hiburan,user_0084,2026-05,hiburan,375000
bdg_user_0084_202605_kesehatan,user_0084,2026-05,kesehatan,210000
bdg_user_0084_202605_pendidikan,user_0084,2026-05,pendidikan,125000
bdg_user_0084_202605_kos_sewa,user_0084,2026-05,kos_sewa,500000
bdg_user_0084_202605_lainnya,user_0084,2026-05,lainnya,165000
bdg_user_0085_202506_makanan,user_0085,2025-06,makanan,2335000
bdg_user_0085_202506_transportasi,user_0085,2025-06,transportasi,1215000
bdg_user_0085_202506_belanja,user_0085,2025-06,belanja,1310000
bdg_user_0085_202506_tagihan,user_0085,2025-06,tagihan,1400000
bdg_user_0085_202506_hiburan,user_0085,2025-06,hiburan,840000
bdg_user_0085_202506_kesehatan,user_0085,2025-06,kesehatan,465000
bdg_user_0085_202506_pendidikan,user_0085,2025-06,pendidikan,280000
bdg_user_0085_202506_kos_sewa,user_0085,2025-06,kos_sewa,1120000
bdg_user_0085_202506_lainnya,user_0085,2025-06,lainnya,375000
bdg_user_0085_202507_makanan,user_0085,2025-07,makanan,2335000
bdg_user_0085_202507_transportasi,user_0085,2025-07,transportasi,1215000
bdg_user_0085_202507_belanja,user_0085,2025-07,belanja,1310000
bdg_user_0085_202507_tagihan,user_0085,2025-07,tagihan,1400000
bdg_user_0085_202507_hiburan,user_0085,2025-07,hiburan,840000
bdg_user_0085_202507_kesehatan,user_0085,2025-07,kesehatan,465000
bdg_user_0085_202507_pendidikan,user_0085,2025-07,pendidikan,280000
bdg_user_0085_202507_kos_sewa,user_0085,2025-07,kos_sewa,1120000
bdg_user_0085_202507_lainnya,user_0085,2025-07,lainnya,375000
bdg_user_0085_202508_makanan,user_0085,2025-08,makanan,2335000
bdg_user_0085_202508_transportasi,user_0085,2025-08,transportasi,1215000
bdg_user_0085_202508_belanja,user_0085,2025-08,belanja,1310000
bdg_user_0085_202508_tagihan,user_0085,2025-08,tagihan,1400000
bdg_user_0085_202508_hiburan,user_0085,2025-08,hiburan,840000
bdg_user_0085_202508_kesehatan,user_0085,2025-08,kesehatan,465000
bdg_user_0085_202508_pendidikan,user_0085,2025-08,pendidikan,280000
bdg_user_0085_202508_kos_sewa,user_0085,2025-08,kos_sewa,1120000
bdg_user_0085_202508_lainnya,user_0085,2025-08,lainnya,375000
bdg_user_0085_202509_makanan,user_0085,2025-09,makanan,2335000
bdg_user_0085_202509_transportasi,user_0085,2025-09,transportasi,1215000
bdg_user_0085_202509_belanja,user_0085,2025-09,belanja,1310000
