user_id,input_month_1,input_month_2,input_month_3,target_month,normalization_base,split,input_m1_makanan,input_m1_makanan_income_ratio,input_m1_transportasi,input_m1_transportasi_income_ratio,input_m1_belanja,input_m1_belanja_income_ratio,input_m1_tagihan,input_m1_tagihan_income_ratio,input_m1_hiburan,input_m1_hiburan_income_ratio,input_m1_kesehatan,input_m1_kesehatan_income_ratio,input_m1_pendidikan,input_m1_pendidikan_income_ratio,input_m1_kos_sewa,input_m1_kos_sewa_income_ratio,input_m1_lainnya,input_m1_lainnya_income_ratio,input_m2_makanan,input_m2_makanan_income_ratio,input_m2_transportasi,input_m2_transportasi_income_ratio,input_m2_belanja,input_m2_belanja_income_ratio,input_m2_tagihan,input_m2_tagihan_income_ratio,input_m2_hiburan,input_m2_hiburan_income_ratio,input_m2_kesehatan,input_m2_kesehatan_income_ratio,input_m2_pendidikan,input_m2_pendidikan_income_ratio,input_m2_kos_sewa,input_m2_kos_sewa_income_ratio,input_m2_lainnya,input_m2_lainnya_income_ratio,input_m3_makanan,input_m3_makanan_income_ratio,input_m3_transportasi,input_m3_transportasi_income_ratio,input_m3_belanja,input_m3_belanja_income_ratio,input_m3_tagihan,input_m3_tagihan_income_ratio,input_m3_hiburan,input_m3_hiburan_income_ratio,input_m3_kesehatan,input_m3_kesehatan_income_ratio,input_m3_pendidikan,input_m3_pendidikan_income_ratio,input_m3_kos_sewa,input_m3_kos_sewa_income_ratio,input_m3_lainnya,input_m3_lainnya_income_ratio,target_makanan,target_makanan_income_ratio,target_transportasi,target_transportasi_income_ratio,target_belanja,target_belanja_income_ratio,target_tagihan,target_tagihan_income_ratio,target_hiburan,target_hiburan_income_ratio,target_kesehatan,target_kesehatan_income_ratio,target_pendidikan,target_pendidikan_income_ratio,target_kos_sewa,target_kos_sewa_income_ratio,target_lainnya,target_lainnya_income_ratio
user_0075,2026-02,2026-03,2026-04,2026-05,10850000,test,2452000,0.22599078,1142000,0.10525346,850000,0.07834101,1743000,0.16064516,579000,0.05336406,376000,0.03465438,229000,0.02110599,1127000,0.10387097,538000,0.04958525,2143000,0.19751152,1232000,0.11354839,897000,0.08267281,1691000,0.15585253,481000,0.0443318,507000,0.04672811,228000,0.02101382,1117000,0.10294931,628000,0.05788018,2786000,0.25677419,1048000,0.09658986,939000,0.08654378,1660000,0.15299539,592000,0.05456221,495000,0.04562212,326000,0.03004608,1123000,0.1035023,488000,0.04497696,2042000,0.18820276,871000,0.0802765,868000,0.08,1565000,0.14423963,452000,0.04165899,381000,0.03511521,247000,0.02276498,953000,0.0878341,499000,0.04599078
user_0076,2025-06,2025-07,2025-08,2025-09,9800000,train,2129000,0.2172449,1186000,0.12102041,1115000,0.11377551,1148000,0.11714286,667000,0.06806122,437000,0.04459184,255000,0.02602041,898000,0.09163265,398000,0.04061224,1765000,0.18010204,893000,0.09112245,869000,0.08867347,1029000,0.105,514000,0.05244898,384000,0.03918367,193000,0.01969388,1052000,0.10734694,431000,0.04397959,2055000,0.20969388,861000,0.08785714,829000,0.08459184,1159000,0.11826531,504000,0.05142857,357000,0.03642857,214000,0.02183673,868000,0.08857143,482000,0.04918367,1760000,0.17959184,858000,0.08755102,1027000,0.10479592,1277000,0.13030612,653000,0.06663265,439000,0.04479592,248000,0.02530612,936000,0.0955102,395000,0.04030612
user_0076,2025-07,2025-08,2025-09,2025-10,9800000,train,1765000,0.18010204,893000,0.09112245,869000,0.08867347,1029000,0.105,514000,0.05244898,384000,0.03918367,193000,0.01969388,1052000,0.10734694,431000,0.04397959,2055000,0.20969388,861000,0.08785714,829000,0.08459184,1159000,0.11826531,504000,0.05142857,357000,0.03642857,214000,0.02183673,868000,0.08857143,482000,0.04918367,1760000,0.17959184,858000,0.08755102,1027000,0.10479592,1277000,0.13030612,653000,0.06663265,439000,0.04479592,248000,0.02530612,936000,0.0955102,395000,0.04030612,1572000,0.16040816,752000,0.07673469,720000,0.07346939,946000,0.09653061,540000,0.05510204,349000,0.03561224,182000,0.01857143,692000,0.07061224,346000,0.03530612
user_0076,2025-08,2025-09,2025-10,2025-11,9800000,train,2055000,0.20969388,861000,0.08785714,829000,0.08459184,1159000,0.11826531,504000,0.05142857,357000,0.03642857,214000,0.02183673,868000,0.08857143,482000,0.04918367,1760000,0.17959184,858000,0.08755102,1027000,0.10479592,1277000,0.13030612,653000,0.06663265,439000,0.04479592,248000,0.02530612,936000,0.0955102,395000,0.04030612,1572000,0.16040816,752000,0.07673469,720000,0.07346939,946000,0.09653061,540000,0.05510204,349000,0.03561224,182000,0.01857143,692000,0.07061224,346000,0.03530612,1745000,0.17806122,838000,0.0855102,894000,0.09122449,876000,0.08938776,489000,0.04989796,280000,0.02857143,157000,0.01602041,823000,0.08397959,359000,0.03663265
user_0076,2025-09,2025-10,2025-11,2025-12,9800000,train,1760000,0.17959184,858000,0.08755102,1027000,0.10479592,1277000,0.13030612,653000,0.06663265,439000,0.04479592,248000,0.02530612,936000,0.0955102,395000,0.04030612,1572000,0.16040816,752000,0.07673469,720000,0.07346939,946000,0.09653061,540000,0.05510204,349000,0.03561224,182000,0.01857143,692000,0.07061224,346000,0.03530612,1745000,0.17806122,838000,0.0855102,894000,0.09122449,876000,0.08938776,489000,0.04989796,280000,0.02857143,157000,0.01602041,823000,0.08397959,359000,0.03663265,1815000,0.18520408,757000,0.0772449,782000,0.07979592,895000,0.09132653,424000,0.04326531,333000,0.03397959,186000,0.01897959,828000,0.0844898,406000,0.04142857
user_0076,2025-10,2025-11,2025-12,2026-01,9800000,train,1572000,0.16040816,752000,0.07673469,720000,0.07346939,946000,0.09653061,540000,0.05510204,349000,0.03561224,182000,0.01857143,692000,0.07061224,346000,0.03530612,1745000,0.17806122,838000,0.0855102,894000,0.09122449,876000,0.08938776,489000,0.04989796,280000,0.02857143,157000,0.01602041,823000,0.08397959,359000,0.03663265,1815000,0.18520408,757000,0.0772449,782000,0.07979592,895000,0.09132653,424000,0.04326531,333000,0.03397959,186000,0.01897959,828000,0.0844898,406000,0.04142857,1829000,0.18663265,946000,0.09653061,1064000,0.10857143,1155000,0.11785714,576000,0.05877551,321000,0.0327551,184000,0.01877551,903000,0.09214286,420000,0.04285714
user_0076,2025-11,2025-12,2026-01,2026-02,9800000,train,1745000,0.17806122,838000,0.0855102,894000,0.09122449,876000,0.08938776,489000,0.04989796,280000,0.02857143,157000,0.01602041,823000,0.08397959,359000,0.03663265,1815000,0.18520408,757000,0.0772449,782000,0.07979592,895000,0.09132653,424000,0.04326531,333000,0.03397959,186000,0.01897959,828000,0.0844898,406000,0.04142857,1829000,0.18663265,946000,0.09653061,1064000,0.10857143,1155000,0.11785714,576000,0.05877551,321000,0.0327551,184000,0.01877551,903000,0.09214286,420000,0.04285714,1813000,0.185,871000,0.08887755,980000,0.1,1092000,0.11142857,518000,0.05285714,400000,0.04081633,245000,0.025,913000,0.09316327,487000,0.04969388
user_0076,2025-12,2026-01,2026-02,2026-03,9800000,validation,1815000,0.18520408,757000,0.0772449,782000,0.07979592,895000,0.09132653,424000,0.04326531,333000,0.03397959,186000,0.01897959,828000,0.0844898,406000,0.04142857,1829000,0.18663265,946000,0.09653061,1064000,0.10857143,1155000,0.11785714,576000,0.05877551,321000,0.0327551,184000,0.01877551,903000,0.09214286,420000,0.04285714,1813000,0.185,871000,0.08887755,980000,0.1,1092000,0.11142857,518000,0.05285714,400000,0.04081633,245000,0.025,913000,0.09316327,487000,0.04969388,1666000,0.17,795000,0.08112245,880000,0.08979592,783000,0.07989796,436000,0.0444898,261000,0.02663265,164000,0.01673469,627000,0.06397959,362000,0.03693878
user_0076,2026-01,2026-02,2026-03,2026-04,9800000,validation,1829000,0.18663265,946000,0.09653061,1064000,0.10857143,1155000,0.11785714,576000,0.05877551,321000,0.0327551,184000,0.01877551,903000,0.09214286,420000,0.04285714,1813000,0.185,871000,0.08887755,980000,0.1,1092000,0.11142857,518000,0.05285714,400000,0.04081633,245000,0.025,913000,0.09316327,487000,0.04969388,1666000,0.17,795000,0.08112245,880000,0.08979592,783000,0.07989796,436000,0.0444898,261000,0.02663265,164000,0.01673469,627000,0.06397959,362000,0.03693878,1685000,0.17193878,1045000,0.10663265,975000,0.0994898,937000,0.09561224,633000,0.06459184,312000,0.03183673,215000,0.02193878,729000,0.07438776,422000,0.04306122
user_0076,2026-02,2026-03,2026-04,2026-05,9800000,test,1813000,0.185,871000,0.08887755,980000,0.1,1092000,0.11142857,518000,0.05285714,400000,0.04081633,245000,0.025,913000,0.09316327,487000,0.04969388,1666000,0.17,795000,0.08112245,880000,0.08979592,783000,0.07989796,436000,0.0444898,261000,0.02663265,164000,0.01673469,627000,0.06397959,362000,0.03693878,1685000,0.17193878,1045000,0.10663265,975000,0.0994898,937000,0.09561224,633000,0.06459184,312000,0.03183673,215000,0.02193878,729000,0.07438776,422000,0.04306122,1668000,0.17020408,900000,0.09183673,935000,0.09540816,1247000,0.1272449,657000,0.06704082,404000,0.04122449,176000,0.01795918,974000,0.09938776,359000,0.03663265
user_0077,2025-06,2025-07,2025-08,2025-09,11950000,train,1900000,0.15899582,875000,0.07322176,1051000,0.08794979,1326000,0.11096234,574000,0.04803347,330000,0.02761506,198000,0.01656904,1010000,0.08451883,498000,0.04167364,2659000,0.22251046,1160000,0.09707113,1213000,0.10150628,1570000,0.13138075,671000,0.05615063,585000,0.04895397,262000,0.02192469,1257000,0.10518828,574000,0.04803347,2416000,0.20217573,1196000,0.10008368,1306000,0.1092887,1640000,0.13723849,762000,0.06376569,437000,0.03656904,305000,0.02552301,1174000,0.09824268,560000,0.04686192,2255000,0.18870293,1332000,0.11146444,1428000,0.11949791,1305000,0.10920502,680000,0.05690377,577000,0.04828452,315000,0.02635983,1021000,0.08543933,693000,0.05799163
user_0077,2025-07,2025-08,2025-09,2025-10,11950000,train,2659000,0.22251046,1160000,0.09707113,1213000,0.10150628,1570000,0.13138075,671000,0.05615063,585000,0.04895397,262000,0.02192469,1257000,0.10518828,574000,0.04803347,2416000,0.20217573,1196000,0.10008368,1306000,0.1092887,1640000,0.13723849,762000,0.06376569,437000,0.03656904,305000,0.02552301,1174000,0.09824268,560000,0.04686192,2255000,0.18870293,1332000,0.11146444,1428000,0.11949791,1305000,0.10920502,680000,0.05690377,577000,0.04828452,315000,0.02635983,1021000,0.08543933,693000,0.05799163,2515000,0.21046025,1016000,0.08502092,1092000,0.09138075,1175000,0.09832636,597000,0.04995816,393000,0.03288703,262000,0.02192469,949000,0.07941423,476000,0.03983264
user_0077,2025-08,2025-09,2025-10,2025-11,11950000,train,2416000,0.20217573,1196000,0.10008368,1306000,0.1092887,1640000,0.13723849,762000,0.06376569,437000,0.03656904,305000,0.02552301,1174000,0.09824268,560000,0.04686192,2255000,0.18870293,1332000,0.11146444,1428000,0.11949791,1305000,0.10920502,680000,0.05690377,577000,0.04828452,315000,0.02635983,1021000,0.08543933,693000,0.05799163,2515000,0.21046025,1016000,0.08502092,1092000,0.09138075,1175000,0.09832636,597000,0.04995816,393000,0.03288703,262000,0.02192469,949000,0.07941423,476000,0.03983264,2024000,0.16937238,1232000,0.10309623,1080000,0.09037657,1184000,0.0990795,690000,0.05774059,487000,0.04075314,303000,0.02535565,1078000,0.09020921,582000,0.04870293
user_0077,2025-09,2025-10,2025-11,2025-12,11950000,train,2255000,0.18870293,1332000,0.11146444,1428000,0.11949791,1305000,0.10920502,680000,0.05690377,577000,0.04828452,315000,0.02635983,1021000,0.08543933,693000,0.05799163,2515000,0.21046025,1016000,0.08502092,1092000,0.09138075,1175000,0.09832636,597000,0.04995816,393000,0.03288703,262000,0.02192469,949000,0.07941423,476000,0.03983264,2024000,0.16937238,1232000,0.10309623,1080000,0.09037657,1184000,0.0990795,690000,0.05774059,487000,0.04075314,303000,0.02535565,1078000,0.09020921,582000,0.04870293,1759000,0.14719665,928000,0.0776569,1006000,0.0841841,914000,0.07648536,569000,0.04761506,319000,0.02669456,257000,0.02150628,928000,0.0776569,389000,0.0325523
user_0077,2025-10,2025-11,2025-12,2026-01,11950000,train,2515000,0.21046025,1016000,0.08502092,1092000,0.09138075,1175000,0.09832636,597000,0.04995816,393000,0.03288703,262000,0.02192469,949000,0.07941423,476000,0.03983264,2024000,0.16937238,1232000,0.10309623,1080000,0.09037657,1184000,0.0990795,690000,0.05774059,487000,0.04075314,303000,0.02535565,1078000,0.09020921,582000,0.04870293,1759000,0.14719665,928000,0.0776569,1006000,0.0841841,914000,0.07648536,569000,0.04761506,319000,0.02669456,257000,0.02150628,928000,0.0776569,389000,0.0325523,1908000,0.15966527,855000,0.07154812,981000,0.08209205,1286000,0.10761506,604000,0.05054393,434000,0.03631799,262000,0.02192469,858000,0.07179916,399000,0.03338912
user_0077,2025-11,2025-12,2026-01,2026-02,11950000,train,2024000,0.16937238,1232000,0.10309623,1080000,0.09037657,1184000,0.0990795,690000,0.05774059,487000,0.04075314,303000,0.02535565,1078000,0.09020921,582000,0.04870293,1759000,0.14719665,928000,0.0776569,1006000,0.0841841,914000,0.07648536,569000,0.04761506,319000,0.02669456,257000,0.02150628,928000,0.0776569,389000,0.0325523,1908000,0.15966527,855000,0.07154812,981000,0.08209205,1286000,0.10761506,604000,0.05054393,434000,0.03631799,262000,0.02192469,858000,0.07179916,399000,0.03338912,2355000,0.19707113,1098000,0.09188285,2340000,0.1958159,1181000,0.09882845,620000,0.05188285,507000,0.04242678,285000,0.02384937,1098000,0.09188285,572000,0.04786611
user_0077,2025-12,2026-01,2026-02,2026-03,11950000,validation,1759000,0.14719665,928000,0.0776569,1006000,0.0841841,914000,0.07648536,569000,0.04761506,319000,0.02669456,257000,0.02150628,928000,0.0776569,389000,0.0325523,1908000,0.15966527,855000,0.07154812,981000,0.08209205,1286000,0.10761506,604000,0.05054393,434000,0.03631799,262000,0.02192469,858000,0.07179916,399000,0.03338912,2355000,0.19707113,1098000,0.09188285,2340000,0.1958159,1181000,0.09882845,620000,0.05188285,507000,0.04242678,285000,0.02384937,1098000,0.09188285,572000,0.04786611,1762000,0.1474477,1009000,0.08443515,2319000,0.19405858,1037000,0.08677824,508000,0.04251046,277000,0.02317992,179000,0.01497908,713000,0.05966527,353000,0.02953975
user_0077,2026-01,2026-02,2026-03,2026-04,11950000,validation,1908000,0.15966527,855000,0.07154812,981000,0.08209205,1286000,0.10761506,604000,0.05054393,434000,0.03631799,262000,0.02192469,858000,0.07179916,399000,0.03338912,2355000,0.19707113,1098000,0.09188285,2340000,0.1958159,1181000,0.09882845,620000,0.05188285,507000,0.04242678,285000,0.02384937,1098000,0.09188285,572000,0.04786611,1762000,0.1474477,1009000,0.08443515,2319000,0.19405858,1037000,0.08677824,508000,0.04251046,277000,0.02317992,179000,0.01497908,713000,0.05966527,353000,0.02953975,3211000,0.26870293,1487000,0.12443515,1503000,0.12577406,1345000,0.1125523,918000,0.07682008,488000,0.04083682,291000,0.02435146,1354000,0.11330544,637000,0.05330544
user_0077,2026-02,2026-03,2026-04,2026-05,11950000,test,2355000,0.19707113,1098000,0.09188285,2340000,0.1958159,1181000,0.09882845,620000,0.05188285,507000,0.04242678,285000,0.02384937,1098000,0.09188285,572000,0.04786611,1762000,0.1474477,1009000,0.08443515,2319000,0.19405858,1037000,0.08677824,508000,0.04251046,277000,0.02317992,179000,0.01497908,713000,0.05966527,353000,0.02953975,3211000,0.26870293,1487000,0.12443515,1503000,0.12577406,1345000,0.1125523,918000,0.07682008,488000,0.04083682,291000,0.02435146,1354000,0.11330544,637000,0.05330544,2596000,0.21723849,1421000,0.11891213,1071000,0.08962343,1673000,0.14,764000,0.06393305,423000,0.03539749,246000,0.02058577,1366000,0.11430962,672000,0.05623431
user_0078,2025-12,2026-01,2026-02,2026-03,13450000,validation,2793000,0.20765799,1388000,0.10319703,3067000,0.22802974,1645000,0.12230483,824000,0.06126394,695000,0.05167286,322000,0.02394052,1514000,0.11256506,637000,0.04736059,3241000,0.24096654,1573000,0.11695167,1665000,0.12379182,1695000,0.1260223,745000,0.05539033,529000,0.03933086,274000,0.02037175,1324000,0.09843866,747000,0.05553903,2961000,0.2201487,1530000,0.11375465,1412000,0.10498141,1678000,0.12475836,949000,0.07055762,486000,0.03613383,344000,0.02557621,1668000,0.12401487,708000,0.05263941,2973000,0.22104089,1203000,0.08944238,1382000,0.10275093,1583000,0.11769517,755000,0.05613383,561000,0.04171004,298000,0.02215613,1093000,0.08126394,739000,0.05494424
user_0078,2026-01,2026-02,2026-03,2026-04,13450000,validation,3241000,0.24096654,1573000,0.11695167,1665000,0.12379182,1695000,0.1260223,745000,0.05539033,529000,0.03933086,274000,0.02037175,1324000,0.09843866,747000,0.05553903,2961000,0.2201487,1530000,0.11375465,1412000,0.10498141,1678000,0.12475836,949000,0.07055762,486000,0.03613383,344000,0.02557621,1668000,0.12401487,708000,0.05263941,2973000,0.22104089,1203000,0.08944238,1382000,0.10275093,1583000,0.11769517,755000,0.05613383,561000,0.04171004,298000,0.02215613,1093000,0.08126394,739000,0.05494424,2894000,0.21516729,1725000,0.12825279,1360000,0.10111524,1836000,0.13650558,1932000,0.14364312,538000,0.04,324000,0.02408922,1366000,0.10156134,763000,0.05672862
user_0078,2026-02,2026-03,2026-04,2026-05,13450000,test,2961000,0.2201487,1530000,0.11375465,1412000,0.10498141,1678000,0.12475836,949000,0.07055762,486000,0.03613383,344000,0.02557621,1668000,0.12401487,708000,0.05263941,2973000,0.22104089,1203000,0.08944238,1382000,0.10275093,1583000,0.11769517,755000,0.05613383,561000,0.04171004,298000,0.02215613,1093000,0.08126394,739000,0.05494424,2894000,0.21516729,1725000,0.12825279,1360000,0.10111524,1836000,0.13650558,1932000,0.14364312,538000,0.04,324000,0.02408922,1366000,0.10156134,763000,0.05672862,3150000,0.23420074,1620000,0.1204461,1421000,0.10565056,1778000,0.13219331,947000,0.07040892,616000,0.04579926,371000,0.02758364,1264000,0.0939777,631000,0.0469145
user_0079,2025-06,2025-07,2025-08,2025-09,6650000,train,1306000,0.19639098,621000,0.09338346,763000,0.11473684,751000,0.11293233,1522000,0.22887218,310000,0.04661654,154000,0.02315789,631000,0.09488722,303000,0.04556391,1435000,0.21578947,692000,0.10406015,697000,0.10481203,725000,0.10902256,410000,0.06165414,302000,0.04541353,152000,0.02285714,681000,0.10240602,390000,0.05864662,1081000,0.16255639,1284000,0.19308271,516000,0.07759398,598000,0.08992481,364000,0.05473684,232000,0.03488722,136000,0.02045113,445000,0.06691729,240000,0.03609023,1405000,0.2112782,725000,0.10902256,579000,0.08706767,741000,0.11142857,475000,0.07142857,233000,0.03503759,174000,0.02616541,723000,0.1087218,329000,0.04947368
user_0079,2025-07,2025-08,2025-09,2025-10,6650000,train,1435000,0.21578947,692000,0.10406015,697000,0.10481203,725000,0.10902256,410000,0.06165414,302000,0.04541353,152000,0.02285714,681000,0.10240602,390000,0.05864662,1081000,0.16255639,1284000,0.19308271,516000,0.07759398,598000,0.08992481,364000,0.05473684,232000,0.03488722,136000,0.02045113,445000,0.06691729,240000,0.03609023,1405000,0.2112782,725000,0.10902256,579000,0.08706767,741000,0.11142857,475000,0.07142857,233000,0.03503759,174000,0.02616541,723000,0.1087218,329000,0.04947368,1072000,0.16120301,719000,0.1081203,565000,0.08496241,691000,0.10390977,407000,0.06120301,283000,0.04255639,162000,0.0243609,485000,0.07293233,336000,0.05052632
user_0079,2025-08,2025-09,2025-10,2025-11,6650000,train,1081000,0.16255639,1284000,0.19308271,516000,0.07759398,598000,0.08992481,364000,0.05473684,232000,0.03488722,136000,0.02045113,445000,0.06691729,240000,0.03609023,1405000,0.2112782,725000,0.10902256,579000,0.08706767,741000,0.11142857,475000,0.07142857,233000,0.03503759,174000,0.02616541,723000,0.1087218,329000,0.04947368,1072000,0.16120301,719000,0.1081203,565000,0.08496241,691000,0.10390977,407000,0.06120301,283000,0.04255639,162000,0.0243609,485000,0.07293233,336000,0.05052632,876000,0.13172932,440000,0.06616541,444000,0.06676692,684000,0.10285714,277000,0.04165414,196000,0.02947368,132000,0.01984962,507000,0.0762406,236000,0.03548872
user_0079,2025-09,2025-10,2025-11,2025-12,6650000,train,1405000,0.2112782,725000,0.10902256,579000,0.08706767,741000,0.11142857,475000,0.07142857,233000,0.03503759,174000,0.02616541,723000,0.1087218,329000,0.04947368,1072000,0.16120301,719000,0.1081203,565000,0.08496241,691000,0.10390977,407000,0.06120301,283000,0.04255639,162000,0.0243609,485000,0.07293233,336000,0.05052632,876000,0.13172932,440000,0.06616541,444000,0.06676692,684000,0.10285714,277000,0.04165414,196000,0.02947368,132000,0.01984962,507000,0.0762406,236000,0.03548872,1076000,0.16180451,687000,0.10330827,562000,0.08451128,809000,0.12165414,403000,0.0606015,213000,0.03203008,163000,0.02451128,531000,0.07984962,338000,0.05082707
user_0079,2025-10,2025-11,2025-12,2026-01,6650000,train,1072000,0.16120301,719000,0.1081203,565000,0.08496241,691000,0.10390977,407000,0.06120301,283000,0.04255639,162000,0.0243609,485000,0.07293233,336000,0.05052632,876000,0.13172932,440000,0.06616541,444000,0.06676692,684000,0.10285714,277000,0.04165414,196000,0.02947368,132000,0.01984962,507000,0.0762406,236000,0.03548872,1076000,0.16180451,687000,0.10330827,562000,0.08451128,809000,0.12165414,403000,0.0606015,213000,0.03203008,163000,0.02451128,531000,0.07984962,338000,0.05082707,1054000,0.15849624,600000,0.09022556,609000,0.09157895,708000,0.10646617,347000,0.05218045,170000,0.02556391,133000,0.02,491000,0.07383459,257000,0.03864662
user_0079,2025-11,2025-12,2026-01,2026-02,6650000,train,876000,0.13172932,440000,0.06616541,444000,0.06676692,684000,0.10285714,277000,0.04165414,196000,0.02947368,132000,0.01984962,507000,0.0762406,236000,0.03548872,1076000,0.16180451,687000,0.10330827,562000,0.08451128,809000,0.12165414,403000,0.0606015,213000,0.03203008,163000,0.02451128,531000,0.07984962,338000,0.05082707,1054000,0.15849624,600000,0.09022556,609000,0.09157895,708000,0.10646617,347000,0.05218045,170000,0.02556391,133000,0.02,491000,0.07383459,257000,0.03864662,996000,0.14977444,572000,0.08601504,526000,0.07909774,687000,0.10330827,294000,0.04421053,201000,0.03022556,147000,0.02210526,556000,0.08360902,285000,0.04285714
user_0079,2025-12,2026-01,2026-02,2026-03,6650000,validation,1076000,0.16180451,687000,0.10330827,562000,0.08451128,809000,0.12165414,403000,0.0606015,213000,0.03203008,163000,0.02451128,531000,0.07984962,338000,0.05082707,1054000,0.15849624,600000,0.09022556,609000,0.09157895,708000,0.10646617,347000,0.05218045,170000,0.02556391,133000,0.02,491000,0.07383459,257000,0.03864662,996000,0.14977444,572000,0.08601504,526000,0.07909774,687000,0.10330827,294000,0.04421053,201000,0.03022556,147000,0.02210526,556000,0.08360902,285000,0.04285714,1290000,0.19398496,665000,0.1,520000,0.07819549,665000,0.1,407000,0.06120301,253000,0.03804511,142000,0.02135338,526000,0.07909774,228000,0.03428571
user_0079,2026-01,2026-02,2026-03,2026-04,6650000,validation,1054000,0.15849624,600000,0.09022556,609000,0.09157895,708000,0.10646617,347000,0.05218045,170000,0.02556391,133000,0.02,491000,0.07383459,257000,0.03864662,996000,0.14977444,572000,0.08601504,526000,0.07909774,687000,0.10330827,294000,0.04421053,201000,0.03022556,147000,0.02210526,556000,0.08360902,285000,0.04285714,1290000,0.19398496,665000,0.1,520000,0.07819549,665000,0.1,407000,0.06120301,253000,0.03804511,142000,0.02135338,526000,0.07909774,228000,0.03428571,1324000,0.19909774,653000,0.09819549,675000,0.10150376,814000,0.12240602,352000,0.05293233,251000,0.03774436,164000,0.02466165,624000,0.09383459,252000,0.03789474
user_0079,2026-02,2026-03,2026-04,2026-05,6650000,test,996000,0.14977444,572000,0.08601504,526000,0.07909774,687000,0.10330827,294000,0.04421053,201000,0.03022556,147000,0.02210526,556000,0.08360902,285000,0.04285714,1290000,0.19398496,665000,0.1,520000,0.07819549,665000,0.1,407000,0.06120301,253000,0.03804511,142000,0.02135338,526000,0.07909774,228000,0.03428571,1324000,0.19909774,653000,0.09819549,675000,0.10150376,814000,0.12240602,352000,0.05293233,251000,0.03774436,164000,0.02466165,624000,0.09383459,252000,0.03789474,1177000,0.17699248,600000,0.09022556,682000,0.10255639,619000,0.09308271,399000,0.06,193000,0.02902256,120000,0.01804511,489000,0.07353383,315000,0.04736842
user_0080,2025-06,2025-07,2025-08,2025-09,9050000,train,1897000,0.20961326,859000,0.09491713,867000,0.0958011,996000,0.11005525,632000,0.06983425,384000,0.04243094,200000,0.02209945,967000,0.10685083,465000,0.05138122,1296000,0.14320442,717000,0.07922652,714000,0.07889503,774000,0.08552486,382000,0.04220994,298000,0.03292818,188000,0.02077348,772000,0.08530387,304000,0.03359116,1287000,0.14220994,729000,0.08055249,720000,0.07955801,872000,0.09635359,438000,0.04839779,293000,0.03237569,154000,0.01701657,716000,0.07911602,375000,0.04143646,1232000,0.1361326,581000,0.0641989,748000,0.08265193,852000,0.09414365,1482000,0.16375691,225000,0.02486188,168000,0.01856354,633000,0.06994475,356000,0.03933702
user_0080,2025-07,2025-08,2025-09,2025-10,9050000,train,1296000,0.14320442,717000,0.07922652,714000,0.07889503,774000,0.08552486,382000,0.04220994,298000,0.03292818,188000,0.02077348,772000,0.08530387,304000,0.03359116,1287000,0.14220994,729000,0.08055249,720000,0.07955801,872000,0.09635359,438000,0.04839779,293000,0.03237569,154000,0.01701657,716000,0.07911602,375000,0.04143646,1232000,0.1361326,581000,0.0641989,748000,0.08265193,852000,0.09414365,1482000,0.16375691,225000,0.02486188,168000,0.01856354,633000,0.06994475,356000,0.03933702,1302000,0.1438674,846000,0.09348066,659000,0.07281768,829000,0.09160221,449000,0.04961326,281000,0.03104972,158000,0.01745856,738000,0.08154696,379000,0.04187845
user_0080,2025-08,2025-09,2025-10,2025-11,9050000,train,1287000,0.14220994,729000,0.08055249,720000,0.07955801,872000,0.09635359,438000,0.04839779,293000,0.03237569,154000,0.01701657,716000,0.07911602,375000,0.04143646,1232000,0.1361326,581000,0.0641989,748000,0.08265193,852000,0.09414365,1482000,0.16375691,225000,0.02486188,168000,0.01856354,633000,0.06994475,356000,0.03933702,1302000,0.1438674,846000,0.09348066,659000,0.07281768,829000,0.09160221,449000,0.04961326,281000,0.03104972,158000,0.01745856,738000,0.08154696,379000,0.04187845,1872000,0.20685083,715000,0.07900552,872000,0.09635359,954000,0.10541436,592000,0.06541436,330000,0.03646409,184000,0.02033149,799000,0.08828729,356000,0.03933702
user_0080,2025-09,2025-10,2025-11,2025-12,9050000,train,1232000,0.1361326,581000,0.0641989,748000,0.08265193,852000,0.09414365,1482000,0.16375691,225000,0.02486188,168000,0.01856354,633000,0.06994475,356000,0.03933702,1302000,0.1438674,846000,0.09348066,659000,0.07281768,829000,0.09160221,449000,0.04961326,281000,0.03104972,158000,0.01745856,738000,0.08154696,379000,0.04187845,1872000,0.20685083,715000,0.07900552,872000,0.09635359,954000,0.10541436,592000,0.06541436,330000,0.03646409,184000,0.02033149,799000,0.08828729,356000,0.03933702,1681000,0.18574586,1067000,0.11790055,1002000,0.11071823,1167000,0.12895028,1940000,0.21436464,333000,0.03679558,264000,0.02917127,1023000,0.11303867,489000,0.05403315
