transaction_date,user_id,total_spending,n_transactions,avg_spending,monthly_income,spending_ratio,savings_ratio
2025-10,user_0029,2293000,51,44960.78431372549,1100000,2.0845454545454545,-1.0845454545454545
2025-10,user_0030,3677000,70,52528.57142857143,2050000,1.793658536585366,-0.7936585365853659
2025-10,user_0031,7942000,49,162081.6326530612,3500000,2.269142857142857,-1.2691428571428571
2025-10,user_0032,3925000,58,67672.41379310345,2150000,1.8255813953488371,-0.8255813953488372
2025-10,user_0033,4638000,70,66257.14285714286,3000000,1.546,-0.546
2025-10,user_0034,2254000,44,51227.27272727273,1050000,2.1466666666666665,-1.1466666666666667
2025-10,user_0035,3714000,54,68777.77777777778,2350000,1.5804255319148937,-0.5804255319148937
2025-10,user_0036,6804000,66,103090.90909090909,3100000,2.1948387096774193,-1.1948387096774193
2025-10,user_0037,2759000,53,52056.6037735849,1450000,1.9027586206896552,-0.9027586206896552
2025-10,user_0038,4718000,57,82771.9298245614,2850000,1.6554385964912282,-0.655438596491228
2025-10,user_0039,6023000,44,136886.36363636365,3450000,1.7457971014492755,-0.7457971014492754
2025-10,user_0040,4067000,57,71350.87719298246,2450000,1.66,-0.66
2025-10,user_0041,1772000,63,28126.984126984127,900000,1.968888888888889,-0.9688888888888889
2025-10,user_0042,7444000,65,114523.07692307692,2800000,2.6585714285714284,-1.6585714285714286
2025-10,user_0043,4317000,60,71950.0,2300000,1.8769565217391304,-0.8769565217391304
2025-10,user_0044,2332000,57,40912.28070175439,1050000,2.220952380952381,-1.220952380952381
2025-10,user_0046,6681000,54,123722.22222222222,3200000,2.0878125,-1.0878125
2025-10,user_0047,7901000,66,119712.12121212122,3350000,2.358507462686567,-1.3585074626865672
2025-10,user_0048,4050000,61,66393.44262295082,1850000,2.189189189189189,-1.1891891891891893
2025-10,user_0049,4195000,66,63560.606060606064,2350000,1.7851063829787235,-0.7851063829787234
2025-10,user_0050,3586000,58,61827.58620689655,1850000,1.9383783783783783,-0.9383783783783783
2025-10,user_0051,4122000,62,66483.87096774194,1900000,2.1694736842105264,-1.1694736842105262
2025-10,user_0052,5423000,61,88901.6393442623,1850000,2.9313513513513514,-1.9313513513513514
2025-10,user_0053,1857000,58,32017.241379310344,950000,1.954736842105263,-0.9547368421052631
2025-10,user_0054,2339000,61,38344.262295081964,1050000,2.2276190476190476,-1.2276190476190476
2025-10,user_0055,5605000,56,100089.28571428571,2900000,1.9327586206896552,-0.9327586206896552
2025-10,user_0056,4202000,71,59183.09859154929,1900000,2.211578947368421,-1.211578947368421
2025-10,user_0057,1646000,60,27433.333333333332,900000,1.8288888888888888,-0.8288888888888889
2025-10,user_0059,4287000,51,84058.82352941176,2050000,2.091219512195122,-1.091219512195122
2025-10,user_0060,4691000,63,74460.31746031746,2600000,1.8042307692307693,-0.8042307692307692
2025-10,user_0063,3316000,71,46704.22535211268,1750000,1.8948571428571428,-0.8948571428571429
2025-10,user_0064,4174000,54,77296.29629629629,1800000,2.318888888888889,-1.318888888888889
2025-10,user_0065,6766000,53,127660.37735849057,3100000,2.1825806451612904,-1.1825806451612904
2025-10,user_0066,3401000,63,53984.12698412698,1950000,1.744102564102564,-0.7441025641025641
2025-10,user_0067,5507000,50,110140.0,2500000,2.2028,-1.2028
2025-10,user_0068,5213000,55,94781.81818181818,3350000,1.5561194029850747,-0.5561194029850747
2025-10,user_0069,5997000,57,105210.52631578948,3200000,1.8740625,-0.8740625
2025-10,user_0070,3518000,56,62821.42857142857,2000000,1.759,-0.759
2025-10,user_0071,12593000,43,292860.4651162791,8300000,1.5172289156626506,-0.5172289156626506
2025-10,user_0072,11504000,60,191733.33333333334,6200000,1.855483870967742,-0.8554838709677419
2025-10,user_0073,8341000,65,128323.07692307692,5000000,1.6682,-0.6682
2025-10,user_0074,11982000,53,226075.4716981132,6400000,1.8721875,-0.8721875
2025-10,user_0075,18410000,57,322982.4561403509,10850000,1.696774193548387,-0.6967741935483871
2025-10,user_0076,15899000,63,252365.07936507938,9800000,1.6223469387755103,-0.6223469387755102
2025-10,user_0077,20425000,48,425520.8333333333,11950000,1.709205020920502,-0.7092050209205021
2025-10,user_0079,11370000,59,192711.86440677967,6650000,1.7097744360902256,-0.7097744360902256
2025-10,user_0080,14691000,57,257736.84210526315,9050000,1.6233149171270718,-0.6233149171270719
2025-10,user_0081,12148000,50,242960.0,7350000,1.6527891156462584,-0.6527891156462585
2025-10,user_0082,20526000,64,320718.75,11400000,1.8005263157894738,-0.8005263157894736
2025-10,user_0083,23326000,55,424109.0909090909,13500000,1.7278518518518517,-0.7278518518518519
2025-10,user_0084,9892000,59,167661.01694915254,5100000,1.939607843137255,-0.9396078431372549
2025-10,user_0085,19978000,53,376943.3962264151,11400000,1.7524561403508772,-0.7524561403508772
2025-10,user_0086,20067000,56,358339.28571428574,11250000,1.7837333333333334,-0.7837333333333333
2025-10,user_0087,11979000,53,226018.8679245283,6950000,1.7235971223021582,-0.7235971223021582
2025-10,user_0088,21445000,53,404622.641509434,12050000,1.779668049792531,-0.7796680497925311
2025-10,user_0089,18793000,56,335589.28571428574,11950000,1.5726359832635983,-0.5726359832635983
2025-10,user_0090,7272000,60,121200.0,4650000,1.5638709677419356,-0.5638709677419355
2025-10,user_0091,9983000,48,207979.16666666666,5550000,1.7987387387387388,-0.7987387387387387
2025-10,user_0092,17943000,53,338547.1698113208,10800000,1.6613888888888888,-0.6613888888888889
2025-10,user_0093,19018000,56,339607.14285714284,11450000,1.6609606986899563,-0.6609606986899563
2025-10,user_0094,19334000,56,345250.0,10300000,1.8770873786407767,-0.8770873786407767
2025-10,user_0095,18415000,49,375816.32653061225,9600000,1.9182291666666667,-0.9182291666666667
2025-10,user_0096,23724000,57,416210.5263157895,13650000,1.738021978021978,-0.738021978021978
2025-10,user_0097,14884000,59,252271.18644067796,9300000,1.6004301075268816,-0.6004301075268818
2025-10,user_0098,21656000,57,379929.8245614035,12950000,1.6722779922779922,-0.6722779922779922
2025-10,user_0099,22298000,60,371633.3333333333,13650000,1.6335531135531136,-0.6335531135531135
2025-10,user_0100,17903000,60,298383.3333333333,10950000,1.6349771689497716,-0.6349771689497717
2025-10,user_0101,7779000,53,146773.5849056604,4800000,1.620625,-0.620625
2025-10,user_0102,14332000,65,220492.3076923077,8450000,1.696094674556213,-0.696094674556213
2025-10,user_0103,11132000,53,210037.7358490566,6450000,1.725891472868217,-0.7258914728682171
2025-10,user_0104,15083000,57,264614.0350877193,8400000,1.795595238095238,-0.7955952380952381
2025-10,user_0105,22285000,39,571410.2564102564,12050000,1.849377593360996,-0.8493775933609958
2025-10,user_0106,14777000,59,250457.62711864407,7850000,1.8824203821656051,-0.8824203821656051
2025-10,user_0107,12094000,62,195064.51612903227,7050000,1.7154609929078015,-0.7154609929078014
2025-10,user_0108,13035000,53,245943.3962264151,7700000,1.6928571428571428,-0.6928571428571428
2025-10,user_0109,16784000,50,335680.0,10000000,1.6784,-0.6784
2025-10,user_0110,13943000,62,224887.09677419355,8250000,1.690060606060606,-0.690060606060606
2025-10,user_0111,20038000,56,357821.4285714286,11900000,1.6838655462184875,-0.6838655462184874
2025-10,user_0112,16394000,59,277864.406779661,10800000,1.517962962962963,-0.517962962962963
2025-10,user_0113,15555000,42,370357.14285714284,9600000,1.6203125,-0.6203125
2025-10,user_0114,8308000,62,134000.0,4500000,1.8462222222222222,-0.8462222222222222
2025-10,user_0115,10059000,46,218673.91304347827,6000000,1.6765,-0.6765
2025-10,user_0117,9970000,62,160806.4516129032,5950000,1.6756302521008404,-0.6756302521008404
2025-10,user_0118,20411000,58,351913.7931034483,12500000,1.63288,-0.63288
2025-10,user_0119,15170000,57,266140.350877193,9700000,1.5639175257731959,-0.5639175257731959
2025-10,user_0120,17234000,70,246200.0,9850000,1.7496446700507615,-0.7496446700507614
2025-10,user_0121,18551000,54,343537.037037037,9900000,1.8738383838383839,-0.8738383838383839
2025-10,user_0122,16741000,46,363934.7826086957,8950000,1.8705027932960894,-0.8705027932960894
2025-10,user_0123,14158000,44,321772.7272727273,9250000,1.5305945945945947,-0.5305945945945946
2025-10,user_0124,13642000,55,248036.36363636365,7650000,1.7832679738562092,-0.7832679738562092
2025-10,user_0125,15136000,57,265543.8596491228,9550000,1.5849214659685864,-0.5849214659685864
2025-10,user_0126,16581000,46,360456.52173913043,10000000,1.6581,-0.6581
2025-10,user_0127,25471000,60,424516.6666666667,13700000,1.8591970802919708,-0.8591970802919708
2025-10,user_0128,25057000,47,533127.659574468,13750000,1.8223272727272728,-0.8223272727272727
2025-10,user_0129,12267000,50,245340.0,6550000,1.872824427480916,-0.872824427480916
2025-10,user_0130,24683000,70,352614.28571428574,13500000,1.8283703703703704,-0.8283703703703704
2025-10,user_0131,20710000,46,450217.39130434784,11000000,1.8827272727272728,-0.8827272727272727
2025-10,user_0132,20430000,61,334918.0327868852,12200000,1.6745901639344263,-0.6745901639344263
2025-10,user_0133,13634000,53,257245.28301886792,7850000,1.736815286624204,-0.7368152866242038
2025-10,user_0134,17042000,58,293827.5862068966,9650000,1.7660103626943005,-0.7660103626943006
2025-10,user_0136,12060000,43,280465.11627906974,6600000,1.8272727272727274,-0.8272727272727273
2025-10,user_0137,7656000,66,116000.0,4700000,1.628936170212766,-0.6289361702127659
2025-10,user_0138,9070000,70,129571.42857142857,5800000,1.563793103448276,-0.5637931034482758
2025-10,user_0139,13435000,64,209921.875,7900000,1.700632911392405,-0.700632911392405
2025-10,user_0140,21727000,55,395036.36363636365,11250000,1.9312888888888888,-0.9312888888888889
2025-10,user_0141,31010000,61,508360.65573770495,17750000,1.7470422535211267,-0.7470422535211267
2025-10,user_0142,10005000,64,156328.125,5700000,1.7552631578947369,-0.7552631578947369
2025-10,user_0144,16458000,57,288736.84210526315,10750000,1.5309767441860465,-0.5309767441860465
2025-10,user_0145,12314000,60,205233.33333333334,10750000,1.1454883720930233,-0.14548837209302326
2025-10,user_0146,23840000,60,397333.3333333333,15400000,1.5480519480519481,-0.548051948051948
2025-10,user_0147,9846000,46,214043.47826086957,6300000,1.562857142857143,-0.5628571428571428
2025-10,user_0148,8673000,66,131409.0909090909,6300000,1.3766666666666667,-0.37666666666666665
2025-10,user_0149,6544000,60,109066.66666666667,4800000,1.3633333333333333,-0.36333333333333334
2025-10,user_0150,14150000,65,217692.3076923077,6950000,2.035971223021583,-1.0359712230215827
2025-10,user_0151,10440000,64,163125.0,7100000,1.4704225352112676,-0.4704225352112676
2025-10,user_0152,10380000,59,175932.2033898305,7000000,1.4828571428571429,-0.4828571428571429
2025-10,user_0153,4443000,55,80781.81818181818,4050000,1.097037037037037,-0.09703703703703703
2025-10,user_0154,12596000,68,185235.29411764705,8150000,1.545521472392638,-0.545521472392638
2025-10,user_0155,4725000,47,100531.91489361702,3050000,1.5491803278688525,-0.5491803278688525
2025-10,user_0156,22103000,50,442060.0,11750000,1.8811063829787233,-0.8811063829787235
2025-10,user_0157,7469000,72,103736.11111111111,5900000,1.2659322033898306,-0.26593220338983053
2025-10,user_0158,4957000,56,88517.85714285714,5050000,0.9815841584158416,0.018415841584158415
2025-10,user_0159,14835000,76,195197.36842105264,15900000,0.9330188679245283,0.0669811320754717
2025-10,user_0160,29945000,49,611122.4489795918,16850000,1.7771513353115727,-0.7771513353115727
2025-10,user_0161,19095000,61,313032.7868852459,14700000,1.2989795918367346,-0.29897959183673467
2025-10,user_0162,9041000,56,161446.42857142858,4250000,2.127294117647059,-1.1272941176470588
2025-10,user_0163,12490000,46,271521.73913043475,14000000,0.8921428571428571,0.10785714285714286
2025-10,user_0164,30236000,59,512474.57627118647,15750000,1.9197460317460318,-0.9197460317460318
2025-10,user_0166,33178000,67,495194.0298507463,14800000,2.241756756756757,-1.2417567567567567
2025-10,user_0167,21598000,67,322358.2089552239,15650000,1.3800638977635782,-0.3800638977635783
2025-10,user_0168,15700000,60,261666.66666666666,15850000,0.9905362776025236,0.00946372239747634
2025-10,user_0171,15488000,69,224463.76811594202,10900000,1.4209174311926605,-0.42091743119266056
2025-10,user_0172,8739000,60,145650.0,7950000,1.099245283018868,-0.09924528301886792
2025-10,user_0173,15895000,74,214797.2972972973,8150000,1.9503067484662577,-0.9503067484662576
2025-10,user_0174,14389000,61,235885.24590163934,10600000,1.3574528301886792,-0.35745283018867924
2025-10,user_0175,6616000,38,174105.26315789475,6650000,0.9948872180451128,0.005112781954887218
2025-11,user_0003,10007000,46,217543.47826086957,9000000,1.111888888888889,-0.11188888888888888
2025-11,user_0005,3749000,54,69425.92592592593,2250000,1.6662222222222223,-0.6662222222222223
2025-11,user_0007,2686000,43,62465.11627906977,1300000,2.066153846153846,-1.0661538461538462
2025-11,user_0008,3601000,56,64303.57142857143,2050000,1.7565853658536585,-0.7565853658536585
2025-11,user_0009,4485000,45,99666.66666666667,2300000,1.95,-0.95
2025-11,user_0010,4035000,47,85851.06382978724,2250000,1.7933333333333332,-0.7933333333333333
2025-11,user_0011,4048000,51,79372.54901960785,1500000,2.6986666666666665,-1.6986666666666668
2025-11,user_0012,4889000,50,97780.0,3000000,1.6296666666666666,-0.6296666666666667
2025-11,user_0013,2500000,50,50000.0,900000,2.7777777777777777,-1.7777777777777777
2025-11,user_0014,3198000,57,56105.26315789474,1650000,1.9381818181818182,-0.9381818181818182
2025-11,user_0015,4014000,56,71678.57142857143,2250000,1.784,-0.784
2025-11,user_0016,2944000,37,79567.56756756757,1100000,2.6763636363636363,-1.6763636363636363
2025-11,user_0017,3557000,52,68403.84615384616,1700000,2.0923529411764705,-1.0923529411764705
2025-11,user_0018,3387000,49,69122.44897959183,1450000,2.3358620689655174,-1.3358620689655172
2025-11,user_0019,4056000,63,64380.95238095238,2450000,1.6555102040816327,-0.6555102040816326
2025-11,user_0020,5386000,75,71813.33333333333,3250000,1.6572307692307693,-0.6572307692307693
2025-11,user_0021,6460000,66,97878.78787878787,3350000,1.9283582089552238,-0.9283582089552239
2025-11,user_0022,6914000,58,119206.89655172414,2650000,2.6090566037735847,-1.609056603773585
2025-11,user_0023,2131000,61,34934.42622950819,1250000,1.7048,-0.7048
2025-11,user_0024,5125000,56,91517.85714285714,2050000,2.5,-1.5
2025-11,user_0025,5375000,53,101415.09433962264,2700000,1.9907407407407407,-0.9907407407407407
2025-11,user_0026,3943000,49,80469.38775510204,2050000,1.9234146341463414,-0.9234146341463415
2025-11,user_0027,4979000,55,90527.27272727272,1800000,2.766111111111111,-1.7661111111111112
2025-11,user_0028,5483000,65,84353.84615384616,3350000,1.6367164179104479,-0.6367164179104478
2025-11,user_0029,2046000,54,37888.88888888889,1100000,1.86,-0.86
2025-11,user_0030,3362000,64,52531.25,2050000,1.64,-0.64
2025-11,user_0031,7592000,51,148862.74509803922,3500000,2.169142857142857,-1.169142857142857
2025-11,user_0032,3698000,48,77041.66666666667,2150000,1.72,-0.72
2025-11,user_0033,4992000,53,94188.67924528301,3000000,1.664,-0.664
2025-11,user_0034,2236000,58,38551.724137931036,1050000,2.1295238095238096,-1.1295238095238096
2025-11,user_0035,3935000,51,77156.86274509804,2350000,1.674468085106383,-0.674468085106383
2025-11,user_0036,5882000,70,84028.57142857143,3100000,1.8974193548387097,-0.8974193548387097
2025-11,user_0037,2523000,64,39421.875,1450000,1.74,-0.74
2025-11,user_0038,5181000,42,123357.14285714286,2850000,1.8178947368421052,-0.8178947368421052
2025-11,user_0039,5620000,50,112400.0,3450000,1.6289855072463768,-0.6289855072463768
2025-11,user_0040,4208000,43,97860.46511627907,2450000,1.7175510204081632,-0.7175510204081633
2025-11,user_0041,1695000,56,30267.85714285714,900000,1.8833333333333333,-0.8833333333333333
2025-11,user_0042,5216000,55,94836.36363636363,2800000,1.8628571428571428,-0.8628571428571429
2025-11,user_0043,4642000,62,74870.96774193548,2300000,2.0182608695652173,-1.0182608695652173
2025-11,user_0044,2070000,49,42244.897959183676,1050000,1.9714285714285715,-0.9714285714285714
2025-11,user_0046,5276000,50,105520.0,3200000,1.64875,-0.64875
2025-11,user_0047,5885000,57,103245.61403508772,3350000,1.7567164179104477,-0.7567164179104477
2025-11,user_0048,3297000,73,45164.38356164384,1850000,1.7821621621621622,-0.7821621621621622
2025-11,user_0049,4746000,46,103173.91304347826,2350000,2.019574468085106,-1.0195744680851064
2025-11,user_0050,3265000,60,54416.666666666664,1850000,1.7648648648648648,-0.7648648648648648
2025-11,user_0051,3401000,68,50014.705882352944,1900000,1.79,-0.79
2025-11,user_0052,3303000,67,49298.50746268657,1850000,1.7854054054054054,-0.7854054054054054
2025-11,user_0053,2011000,54,37240.74074074074,950000,2.116842105263158,-1.1168421052631579
2025-11,user_0054,2086000,45,46355.555555555555,1050000,1.9866666666666666,-0.9866666666666667
2025-11,user_0055,6795000,67,101417.9104477612,2900000,2.343103448275862,-1.3431034482758621
2025-11,user_0056,3503000,63,55603.1746031746,1900000,1.8436842105263158,-0.8436842105263158
2025-11,user_0057,1601000,58,27603.44827586207,900000,1.778888888888889,-0.7788888888888889
2025-11,user_0059,3420000,58,58965.51724137931,2050000,1.6682926829268292,-0.6682926829268293
2025-11,user_0060,4446000,62,71709.67741935483,2600000,1.71,-0.71
2025-11,user_0063,3253000,51,63784.313725490196,1750000,1.8588571428571428,-0.8588571428571429
2025-11,user_0064,3278000,48,68291.66666666667,1800000,1.8211111111111111,-0.8211111111111111
2025-11,user_0065,5876000,73,80493.1506849315,3100000,1.895483870967742,-0.895483870967742
2025-11,user_0066,3380000,46,73478.26086956522,1950000,1.7333333333333334,-0.7333333333333333
2025-11,user_0067,5150000,45,114444.44444444444,2500000,2.06,-1.06
2025-11,user_0068,6142000,72,85305.55555555556,3350000,1.8334328358208956,-0.8334328358208956
2025-11,user_0069,5186000,63,82317.46031746031,3200000,1.620625,-0.620625
2025-11,user_0070,4533000,66,68681.81818181818,2000000,2.2665,-1.2665
2025-11,user_0071,14247000,55,259036.36363636365,8300000,1.7165060240963856,-0.7165060240963855
2025-11,user_0072,9947000,58,171500.0,6200000,1.6043548387096773,-0.6043548387096774
2025-11,user_0073,8283000,43,192627.90697674418,5000000,1.6566,-0.6566
2025-11,user_0074,11784000,67,175880.59701492538,6400000,1.84125,-0.84125
2025-11,user_0075,19194000,61,314655.737704918,10850000,1.7690322580645161,-0.7690322580645161
2025-11,user_0076,16261000,53,306811.320754717,9800000,1.6592857142857143,-0.6592857142857143
2025-11,user_0077,20610000,48,429375.0,11950000,1.7246861924686192,-0.7246861924686192
2025-11,user_0079,10442000,51,204745.0980392157,6650000,1.5702255639097744,-0.5702255639097744
2025-11,user_0080,15724000,46,341826.0869565217,9050000,1.7374585635359117,-0.7374585635359115
2025-11,user_0081,13418000,58,231344.8275862069,7350000,1.825578231292517,-0.8255782312925171
2025-11,user_0082,19545000,51,383235.29411764705,11400000,1.7144736842105264,-0.7144736842105263
2025-11,user_0083,23174000,62,373774.1935483871,13500000,1.7165925925925927,-0.7165925925925926
2025-11,user_0084,9825000,46,213586.95652173914,5100000,1.9264705882352942,-0.9264705882352942
2025-11,user_0085,20915000,52,402211.53846153844,11400000,1.8346491228070176,-0.8346491228070175
2025-11,user_0086,20910000,62,337258.06451612903,11250000,1.8586666666666667,-0.8586666666666667
2025-11,user_0087,13191000,60,219850.0,6950000,1.8979856115107914,-0.8979856115107914
2025-11,user_0088,21594000,58,372310.3448275862,12050000,1.7920331950207469,-0.7920331950207469
2025-11,user_0089,18850000,44,428409.0909090909,11950000,1.5774058577405858,-0.5774058577405857
2025-11,user_0090,7446000,59,126203.38983050847,4650000,1.6012903225806452,-0.6012903225806452
2025-11,user_0091,10103000,44,229613.63636363635,5550000,1.8203603603603604,-0.8203603603603603
2025-11,user_0092,18834000,52,362192.3076923077,10800000,1.7438888888888888,-0.7438888888888889
2025-11,user_0093,18511000,57,324754.3859649123,11450000,1.6166812227074236,-0.6166812227074235
2025-11,user_0094,18264000,59,309559.3220338983,10300000,1.7732038834951456,-0.7732038834951457
2025-11,user_0095,19671000,61,322475.40983606555,9600000,2.0490625,-1.0490625
2025-11,user_0096,23873000,52,459096.1538461539,13650000,1.748937728937729,-0.7489377289377289
2025-11,user_0097,16032000,48,334000.0,9300000,1.7238709677419355,-0.7238709677419355
2025-11,user_0098,21988000,65,338276.92307692306,12950000,1.697915057915058,-0.6979150579150579
2025-11,user_0099,26020000,52,500384.6153846154,13650000,1.9062271062271061,-0.9062271062271062
2025-11,user_0100,17827000,55,324127.2727272727,10950000,1.6280365296803654,-0.6280365296803653
2025-11,user_0101,8975000,50,179500.0,4800000,1.8697916666666667,-0.8697916666666666
2025-11,user_0102,13463000,54,249314.8148148148,8450000,1.5932544378698226,-0.5932544378698225
2025-11,user_0103,10554000,55,191890.9090909091,6450000,1.6362790697674419,-0.6362790697674419
2025-11,user_0104,15641000,52,300788.46153846156,8400000,1.8620238095238095,-0.8620238095238095
2025-11,user_0105,22337000,41,544804.8780487805,12050000,1.8536929460580913,-0.8536929460580913
2025-11,user_0106,13532000,55,246036.36363636365,7850000,1.7238216560509554,-0.7238216560509554
2025-11,user_0107,11598000,67,173104.4776119403,7050000,1.6451063829787234,-0.6451063829787234
2025-11,user_0108,14977000,53,282584.90566037735,7700000,1.9450649350649352,-0.945064935064935
2025-11,user_0109,19200000,62,309677.4193548387,10000000,1.92,-0.92
2025-11,user_0110,14381000,50,287620.0,8250000,1.7431515151515151,-0.7431515151515151
2025-11,user_0111,20047000,51,393078.43137254904,11900000,1.6846218487394957,-0.6846218487394958
2025-11,user_0112,19539000,57,342789.4736842105,10800000,1.8091666666666666,-0.8091666666666667
2025-11,user_0113,15205000,67,226940.2985074627,9600000,1.5838541666666666,-0.5838541666666667
2025-11,user_0114,7106000,47,151191.48936170212,4500000,1.5791111111111111,-0.5791111111111111
2025-11,user_0115,10909000,53,205830.18867924527,6000000,1.8181666666666667,-0.8181666666666667
2025-11,user_0117,10252000,52,197153.84615384616,5950000,1.7230252100840335,-0.7230252100840336
2025-11,user_0118,21454000,55,390072.7272727273,12500000,1.71632,-0.71632
2025-11,user_0119,17384000,43,404279.06976744183,9700000,1.7921649484536082,-0.7921649484536083
2025-11,user_0120,15644000,52,300846.1538461539,9850000,1.588223350253807,-0.5882233502538071
2025-11,user_0121,19855000,53,374622.641509434,9900000,2.0055555555555555,-1.0055555555555555
2025-11,user_0122,16311000,69,236391.30434782608,8950000,1.8224581005586593,-0.8224581005586592
2025-11,user_0123,15611000,40,390275.0,9250000,1.6876756756756757,-0.6876756756756757
2025-11,user_0124,12881000,65,198169.23076923078,7650000,1.6837908496732026,-0.6837908496732026
2025-11,user_0125,14935000,51,292843.137254902,9550000,1.5638743455497381,-0.5638743455497383
2025-11,user_0126,18104000,63,287365.07936507935,10000000,1.8104,-0.8104
2025-11,user_0127,22585000,65,347461.53846153844,13700000,1.6485401459854014,-0.6485401459854014
2025-11,user_0128,23346000,55,424472.7272727273,13750000,1.6978909090909091,-0.6978909090909091
2025-11,user_0129,11945000,65,183769.23076923078,6550000,1.8236641221374046,-0.8236641221374046
2025-11,user_0130,22123000,58,381431.0344827586,13500000,1.6387407407407408,-0.6387407407407407
2025-11,user_0131,20233000,67,301985.0746268657,11000000,1.8393636363636363,-0.8393636363636363
2025-11,user_0132,23967000,50,479340.0,12200000,1.9645081967213114,-0.9645081967213115
2025-11,user_0133,14876000,53,280679.24528301886,7850000,1.895031847133758,-0.8950318471337579
2025-11,user_0134,15595000,55,283545.45454545453,9650000,1.6160621761658032,-0.616062176165803
2025-11,user_0136,10922000,43,254000.0,6600000,1.6548484848484848,-0.6548484848484849
2025-11,user_0137,8245000,54,152685.1851851852,4700000,1.754255319148936,-0.7542553191489362
2025-11,user_0138,10477000,60,174616.66666666666,5800000,1.8063793103448276,-0.8063793103448276
2025-11,user_0139,14718000,68,216441.17647058822,7900000,1.8630379746835444,-0.8630379746835443
2025-11,user_0140,18877000,62,304467.7419354839,11250000,1.6779555555555556,-0.6779555555555555
2025-11,user_0141,31384000,59,531932.2033898305,17750000,1.768112676056338,-0.768112676056338
2025-11,user_0142,7800000,46,169565.21739130435,5700000,1.368421052631579,-0.3684210526315789
2025-11,user_0144,22625000,58,390086.2068965517,10750000,2.104651162790698,-1.1046511627906976
2025-11,user_0145,19611000,60,326850.0,10750000,1.8242790697674418,-0.8242790697674418
2025-11,user_0146,23755000,59,402627.1186440678,15400000,1.5425324675324674,-0.5425324675324675
2025-11,user_0147,9865000,42,234880.95238095237,6300000,1.5658730158730159,-0.5658730158730159
2025-11,user_0148,10249000,68,150720.58823529413,6300000,1.6268253968253967,-0.6268253968253968
2025-11,user_0149,5670000,58,97758.62068965517,4800000,1.18125,-0.18125
2025-11,user_0150,7512000,53,141735.84905660377,6950000,1.080863309352518,-0.08086330935251798
2025-11,user_0151,12614000,54,233592.59259259258,7100000,1.776619718309859,-0.7766197183098592
2025-11,user_0152,9889000,61,162114.75409836066,7000000,1.4127142857142858,-0.4127142857142857
2025-11,user_0153,7288000,56,130142.85714285714,4050000,1.799506172839506,-0.7995061728395062
2025-11,user_0154,14388000,57,252421.05263157896,8150000,1.765398773006135,-0.765398773006135
2025-11,user_0155,6130000,60,102166.66666666667,3050000,2.0098360655737704,-1.0098360655737706
2025-11,user_0156,15374000,59,260576.2711864407,11750000,1.3084255319148936,-0.30842553191489364
2025-11,user_0157,9398000,69,136202.89855072464,5900000,1.5928813559322035,-0.5928813559322034
2025-11,user_0158,7433000,64,116140.625,5050000,1.4718811881188119,-0.47188118811881186
2025-11,user_0159,26897000,57,471877.1929824561,15900000,1.6916352201257863,-0.6916352201257862
2025-11,user_0160,21936000,58,378206.8965517241,16850000,1.3018397626112759,-0.301839762611276
2025-11,user_0161,23648000,58,407724.1379310345,14700000,1.6087074829931973,-0.6087074829931973
2025-11,user_0162,7992000,54,148000.0,4250000,1.8804705882352941,-0.8804705882352941
2025-11,user_0163,18910000,53,356792.4528301887,14000000,1.3507142857142858,-0.3507142857142857
2025-11,user_0164,17399000,51,341156.862745098,15750000,1.1046984126984127,-0.1046984126984127
2025-11,user_0166,19808000,45,440177.77777777775,14800000,1.3383783783783785,-0.33837837837837836
2025-11,user_0167,27642000,52,531576.9230769231,15650000,1.766261980830671,-0.7662619808306709
2025-11,user_0168,19459000,54,360351.85185185185,15850000,1.2276971608832807,-0.22769716088328076
2025-11,user_0171,22008000,60,366800.0,10900000,2.0190825688073395,-1.0190825688073395
2025-11,user_0172,15306000,64,239156.25,7950000,1.9252830188679246,-0.9252830188679245
2025-11,user_0173,10606000,61,173868.8524590164,8150000,1.3013496932515338,-0.30134969325153377
2025-11,user_0174,14294000,57,250771.9298245614,10600000,1.3484905660377358,-0.34849056603773587
2025-11,user_0175,14821000,61,242967.2131147541,6650000,2.228721804511278,-1.2287218045112782
2025-12,user_0003,17039000,57,298929.8245614035,9000000,1.8932222222222221,-0.8932222222222223
2025-12,user_0005,4389000,45,97533.33333333333,2250000,1.9506666666666668,-0.9506666666666667
2025-12,user_0007,3222000,54,59666.666666666664,1300000,2.4784615384615383,-1.4784615384615385
2025-12,user_0008,5291000,60,88183.33333333333,2050000,2.5809756097560976,-1.5809756097560976
2025-12,user_0009,3972000,61,65114.75409836065,2300000,1.7269565217391305,-0.7269565217391304
2025-12,user_0010,4033000,58,69534.4827586207,2250000,1.7924444444444445,-0.7924444444444444
2025-12,user_0011,3098000,48,64541.666666666664,1500000,2.0653333333333332,-1.0653333333333332
2025-12,user_0012,6581000,65,101246.15384615384,3000000,2.1936666666666667,-1.1936666666666667
2025-12,user_0013,2021000,51,39627.450980392154,900000,2.2455555555555557,-1.2455555555555555
2025-12,user_0014,3073000,64,48015.625,1650000,1.8624242424242423,-0.8624242424242424
2025-12,user_0015,5272000,55,95854.54545454546,2250000,2.343111111111111,-1.3431111111111111
2025-12,user_0016,3927000,58,67706.89655172414,1100000,3.57,-2.57
